scenario,algorithm,temperature,annealing,solved,iterations,cost,time
237,F-CBS (T=12.0),12.0,False,True,4,54.0,0.0016756057739257812
237,F-CBS Anneal (T=1.0→0),1.0,True,True,6,53.0,0.00269317626953125
237,F-CBS Anneal (T=2.0→0),2.0,True,True,4,54.0,0.001855611801147461
237,F-CBS Anneal (T=5.0→0),5.0,True,True,4,54.0,0.0018298625946044922
237,F-CBS Anneal (T=10.0→0),10.0,True,True,4,54.0,0.001676321029663086
237,F-CBS Anneal (T=12.0→0),12.0,True,True,4,54.0,0.001667022705078125
238,CBS,,False,True,36,97.0,0.023624897003173828
238,F-CBS (T=1.0),1.0,False,True,14,97.0,0.009296894073486328
238,F-CBS (T=2.0),2.0,False,True,14,97.0,0.009164810180664062
238,F-CBS (T=5.0),5.0,False,True,14,97.0,0.009638547897338867
238,F-CBS (T=10.0),10.0,False,True,14,97.0,0.010846853256225586
238,F-CBS (T=12.0),12.0,False,True,16,98.0,0.010940313339233398
238,F-CBS Anneal (T=1.0→0),1.0,True,True,29,97.0,0.018639087677001953
238,F-CBS Anneal (T=2.0→0),2.0,True,True,29,97.0,0.01914668083190918
238,F-CBS Anneal (T=5.0→0),5.0,True,True,34,98.0,0.02320551872253418
238,F-CBS Anneal (T=10.0→0),10.0,True,True,41,97.0,0.02773284912109375
238,F-CBS Anneal (T=12.0→0),12.0,True,True,27,98.0,0.01744985580444336
239,CBS,,False,False,1024,inf,0.5487699508666992
239,F-CBS (T=1.0),1.0,False,False,1024,inf,0.5210518836975098
239,F-CBS (T=2.0),2.0,False,False,1024,inf,0.5263445377349854
239,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5485608577728271
239,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5793876647949219
239,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5142874717712402
239,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5610573291778564
239,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6492931842803955
239,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6606111526489258
239,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5666301250457764
239,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5477283000946045
240,CBS,,False,False,1024,inf,0.6142842769622803
240,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6575829982757568
240,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6389477252960205
240,F-CBS (T=5.0),5.0,False,False,1024,inf,0.6693313121795654
240,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6727099418640137
240,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6315569877624512
240,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.624354362487793
240,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6578161716461182
240,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6286022663116455
240,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.6254293918609619
240,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6182854175567627
241,CBS,,False,True,19,91.0,0.01779961585998535
241,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9720017910003662
241,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9143187999725342
241,F-CBS (T=5.0),5.0,False,False,1024,inf,0.9503273963928223
241,F-CBS (T=10.0),10.0,False,False,1024,inf,0.930279016494751
241,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9286761283874512
241,F-CBS Anneal (T=1.0→0),1.0,True,True,56,91.0,0.03771710395812988
241,F-CBS Anneal (T=2.0→0),2.0,True,True,56,91.0,0.037087202072143555
241,F-CBS Anneal (T=5.0→0),5.0,True,True,56,91.0,0.03748273849487305
241,F-CBS Anneal (T=10.0→0),10.0,True,True,56,91.0,0.03757429122924805
241,F-CBS Anneal (T=12.0→0),12.0,True,True,56,91.0,0.037412405014038086
242,CBS,,False,False,1024,inf,0.643568754196167
242,F-CBS (T=1.0),1.0,False,False,1024,inf,0.7063250541687012
242,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6499021053314209
242,F-CBS (T=5.0),5.0,False,False,1024,inf,0.676321268081665
242,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6914067268371582
242,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6553199291229248
242,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6376762390136719
242,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6360397338867188
242,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6383631229400635
242,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.6388099193572998
242,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6322834491729736
243,CBS,,False,True,188,98.0,0.12811589241027832
243,F-CBS (T=1.0),1.0,False,True,23,98.0,0.015403270721435547
243,F-CBS (T=2.0),2.0,False,True,8,98.0,0.005606412887573242
243,F-CBS (T=5.0),5.0,False,True,8,98.0,0.006466388702392578
243,F-CBS (T=10.0),10.0,False,True,8,98.0,0.0056149959564208984
243,F-CBS (T=12.0),12.0,False,True,8,98.0,0.00556492805480957
243,F-CBS Anneal (T=1.0→0),1.0,True,True,28,98.0,0.018733739852905273
243,F-CBS Anneal (T=2.0→0),2.0,True,True,8,98.0,0.00570988655090332
243,F-CBS Anneal (T=5.0→0),5.0,True,True,8,98.0,0.005558490753173828
243,F-CBS Anneal (T=10.0→0),10.0,True,True,8,98.0,0.0064313411712646484
243,F-CBS Anneal (T=12.0→0),12.0,True,True,8,98.0,0.0056056976318359375
244,CBS,,False,False,1024,inf,0.4833216667175293
244,F-CBS (T=1.0),1.0,False,False,1024,inf,0.47003912925720215
244,F-CBS (T=2.0),2.0,False,False,1024,inf,0.4517369270324707
244,F-CBS (T=5.0),5.0,False,False,1024,inf,0.46389007568359375
244,F-CBS (T=10.0),10.0,False,False,1024,inf,0.47598886489868164
244,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5243387222290039
244,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.46482205390930176
244,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5005269050598145
244,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5109987258911133
244,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.4689521789550781
244,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.49309253692626953
245,CBS,,False,False,1024,inf,0.6998531818389893
245,F-CBS (T=1.0),1.0,False,False,1024,inf,0.7966639995574951
245,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6978442668914795
245,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7081074714660645
245,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7571303844451904
245,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7039363384246826
245,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7220618724822998
245,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7235229015350342
245,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7372660636901855
245,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.7157392501831055
245,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.7183070182800293
246,CBS,,False,False,1024,inf,0.6131353378295898
246,F-CBS (T=1.0),1.0,False,False,1024,inf,0.60964035987854
246,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6323325634002686
246,F-CBS (T=5.0),5.0,False,False,1024,inf,0.6345200538635254
246,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6736416816711426
246,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6287860870361328
246,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6279408931732178
246,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6285078525543213
246,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6700108051300049
246,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.6285569667816162
246,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6306250095367432
247,CBS,,False,False,1024,inf,0.721123456954956
247,F-CBS (T=1.0),1.0,False,False,1024,inf,0.748220682144165
247,F-CBS (T=2.0),2.0,False,True,10,104.0,0.0092620849609375
247,F-CBS (T=5.0),5.0,False,True,7,104.0,0.00586700439453125
247,F-CBS (T=10.0),10.0,False,True,7,104.0,0.00671839714050293
247,F-CBS (T=12.0),12.0,False,True,7,104.0,0.0069086551666259766
247,F-CBS Anneal (T=1.0→0),1.0,True,True,21,104.0,0.016179561614990234
247,F-CBS Anneal (T=2.0→0),2.0,True,True,21,104.0,0.015236854553222656
247,F-CBS Anneal (T=5.0→0),5.0,True,True,7,104.0,0.0057370662689208984
247,F-CBS Anneal (T=10.0→0),10.0,True,True,7,104.0,0.00709986686706543
247,F-CBS Anneal (T=12.0→0),12.0,True,True,7,104.0,0.006011247634887695
248,CBS,,False,True,14,59.0,0.010463237762451172
248,F-CBS (T=1.0),1.0,False,True,5,59.0,0.003673553466796875
248,F-CBS (T=2.0),2.0,False,True,5,59.0,0.0034437179565429688
248,F-CBS (T=5.0),5.0,False,True,5,59.0,0.0041120052337646484
248,F-CBS (T=10.0),10.0,False,True,5,59.0,0.0035161972045898438
248,F-CBS (T=12.0),12.0,False,True,5,59.0,0.0036449432373046875
248,F-CBS Anneal (T=1.0→0),1.0,True,True,5,59.0,0.0035355091094970703
248,F-CBS Anneal (T=2.0→0),2.0,True,True,5,59.0,0.0038940906524658203
248,F-CBS Anneal (T=5.0→0),5.0,True,True,5,59.0,0.0038268566131591797
248,F-CBS Anneal (T=10.0→0),10.0,True,True,5,59.0,0.003459453582763672
248,F-CBS Anneal (T=12.0→0),12.0,True,True,5,59.0,0.003608226776123047
249,CBS,,False,False,1024,inf,0.29367876052856445
249,F-CBS (T=1.0),1.0,False,False,1024,inf,0.2794625759124756
249,F-CBS (T=2.0),2.0,False,False,1024,inf,0.28232908248901367
249,F-CBS (T=5.0),5.0,False,False,1024,inf,0.29504895210266113
249,F-CBS (T=10.0),10.0,False,False,1024,inf,0.2735285758972168
249,F-CBS (T=12.0),12.0,False,False,1024,inf,0.27135443687438965
249,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.2837026119232178
249,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.2875382900238037
249,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.28159570693969727
249,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.28443479537963867
249,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.297163724899292
250,CBS,,False,False,0,inf,0.02241992950439453
250,F-CBS (T=1.0),1.0,False,False,0,inf,0.02101922035217285
250,F-CBS (T=2.0),2.0,False,False,0,inf,0.02136087417602539
250,F-CBS (T=5.0),5.0,False,False,0,inf,0.02101755142211914
250,F-CBS (T=10.0),10.0,False,False,0,inf,0.020453929901123047
250,F-CBS (T=12.0),12.0,False,False,0,inf,0.02130293846130371
250,F-CBS Anneal (T=1.0→0),1.0,True,False,0,inf,0.020859718322753906
250,F-CBS Anneal (T=2.0→0),2.0,True,False,0,inf,0.02039194107055664
250,F-CBS Anneal (T=5.0→0),5.0,True,False,0,inf,0.02028822898864746
250,F-CBS Anneal (T=10.0→0),10.0,True,False,0,inf,0.020252227783203125
250,F-CBS Anneal (T=12.0→0),12.0,True,False,0,inf,0.020695924758911133
251,CBS,,False,False,1024,inf,1.072526454925537
251,F-CBS (T=1.0),1.0,False,False,1024,inf,1.11114501953125
251,F-CBS (T=2.0),2.0,False,False,1024,inf,1.0574321746826172
251,F-CBS (T=5.0),5.0,False,False,1024,inf,1.103492021560669
251,F-CBS (T=10.0),10.0,False,False,1024,inf,1.3183040618896484
251,F-CBS (T=12.0),12.0,False,False,1024,inf,1.5775470733642578
251,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.2679107189178467
251,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.300440788269043
251,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.3632948398590088
251,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.544961929321289
251,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.5882811546325684
252,CBS,,False,True,15,101.0,0.014478683471679688
252,F-CBS (T=1.0),1.0,False,True,5,101.0,0.005362033843994141
252,F-CBS (T=2.0),2.0,False,True,5,101.0,0.005215883255004883
252,F-CBS (T=5.0),5.0,False,True,5,101.0,0.005172252655029297
252,F-CBS (T=10.0),10.0,False,True,5,101.0,0.005486965179443359
252,F-CBS (T=12.0),12.0,False,True,5,101.0,0.005004405975341797
252,F-CBS Anneal (T=1.0→0),1.0,True,True,5,101.0,0.005141019821166992
252,F-CBS Anneal (T=2.0→0),2.0,True,True,5,101.0,0.005282402038574219
252,F-CBS Anneal (T=5.0→0),5.0,True,True,5,101.0,0.004987955093383789
252,F-CBS Anneal (T=10.0→0),10.0,True,True,5,101.0,0.004975080490112305
252,F-CBS Anneal (T=12.0→0),12.0,True,True,5,101.0,0.0051116943359375
253,CBS,,False,False,1024,inf,0.5628049373626709
253,F-CBS (T=1.0),1.0,False,False,1024,inf,0.5970377922058105
253,F-CBS (T=2.0),2.0,False,False,1024,inf,0.601611852645874
253,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5666685104370117
253,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5949087142944336
253,F-CBS (T=12.0),12.0,False,False,1024,inf,0.589514970779419
253,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.48996877670288086
253,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5018332004547119
253,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5054140090942383
253,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.513707160949707
253,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5422914028167725
254,CBS,,False,False,1024,inf,0.9266481399536133
254,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8843328952789307
254,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7970705032348633
254,F-CBS (T=5.0),5.0,False,False,1024,inf,1.058297872543335
254,F-CBS (T=10.0),10.0,False,False,1024,inf,0.9750022888183594
254,F-CBS (T=12.0),12.0,False,False,1024,inf,1.0517065525054932
254,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7833125591278076
254,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7735006809234619
254,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.1157636642456055
254,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.0062053203582764
254,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.1465213298797607
255,CBS,,False,False,1024,inf,1.628706693649292
255,F-CBS (T=1.0),1.0,False,False,1024,inf,1.3334527015686035
255,F-CBS (T=2.0),2.0,False,False,1024,inf,1.3215968608856201
255,F-CBS (T=5.0),5.0,False,False,1024,inf,1.3419570922851562
255,F-CBS (T=10.0),10.0,False,False,1024,inf,1.3578760623931885
255,F-CBS (T=12.0),12.0,False,False,1024,inf,1.836003065109253
255,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,2.0657215118408203
255,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.7633039951324463
255,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.700657606124878
255,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.6506986618041992
255,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.6724097728729248
256,CBS,,False,False,1024,inf,1.1610374450683594
256,F-CBS (T=1.0),1.0,False,False,1024,inf,1.1908011436462402
256,F-CBS (T=2.0),2.0,False,False,1024,inf,1.2201893329620361
256,F-CBS (T=5.0),5.0,False,False,1024,inf,1.2700238227844238
256,F-CBS (T=10.0),10.0,False,False,1024,inf,1.270965576171875
256,F-CBS (T=12.0),12.0,False,False,1024,inf,1.334815263748169
256,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.3687009811401367
256,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.3033583164215088
256,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.3606839179992676
256,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.4385359287261963
256,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.5229990482330322
257,CBS,,False,True,11,130.0,0.022528409957885742
257,F-CBS (T=1.0),1.0,False,True,6,130.0,0.010958433151245117
257,F-CBS (T=2.0),2.0,False,True,6,130.0,0.013126134872436523
257,F-CBS (T=5.0),5.0,False,True,6,130.0,0.01147317886352539
257,F-CBS (T=10.0),10.0,False,True,6,130.0,0.011559247970581055
257,F-CBS (T=12.0),12.0,False,True,6,130.0,0.01295781135559082
257,F-CBS Anneal (T=1.0→0),1.0,True,True,6,130.0,0.011235237121582031
257,F-CBS Anneal (T=2.0→0),2.0,True,True,6,130.0,0.011114835739135742
257,F-CBS Anneal (T=5.0→0),5.0,True,True,6,130.0,0.011289119720458984
257,F-CBS Anneal (T=10.0→0),10.0,True,True,6,130.0,0.011447429656982422
257,F-CBS Anneal (T=12.0→0),12.0,True,True,6,130.0,0.010776996612548828
258,CBS,,False,True,83,85.0,0.055329084396362305
258,F-CBS (T=1.0),1.0,False,True,9,85.0,0.00802922248840332
258,F-CBS (T=2.0),2.0,False,True,9,85.0,0.008171796798706055
258,F-CBS (T=5.0),5.0,False,True,9,85.0,0.0069196224212646484
258,F-CBS (T=10.0),10.0,False,True,9,85.0,0.008049964904785156
258,F-CBS (T=12.0),12.0,False,True,9,85.0,0.006013154983520508
258,F-CBS Anneal (T=1.0→0),1.0,True,True,9,85.0,0.008566856384277344
258,F-CBS Anneal (T=2.0→0),2.0,True,True,9,85.0,0.008799552917480469
258,F-CBS Anneal (T=5.0→0),5.0,True,True,9,85.0,0.007293701171875
258,F-CBS Anneal (T=10.0→0),10.0,True,True,9,85.0,0.006891489028930664
258,F-CBS Anneal (T=12.0→0),12.0,True,True,9,85.0,0.006786823272705078
259,CBS,,False,True,10,104.0,0.015497207641601562
259,F-CBS (T=1.0),1.0,False,True,11,104.0,0.022073745727539062
259,F-CBS (T=2.0),2.0,False,True,11,105.0,0.022001266479492188
259,F-CBS (T=5.0),5.0,False,True,11,105.0,0.018541812896728516
259,F-CBS (T=10.0),10.0,False,True,11,105.0,0.019658327102661133
259,F-CBS (T=12.0),12.0,False,True,11,105.0,0.026044130325317383
259,F-CBS Anneal (T=1.0→0),1.0,True,True,11,104.0,0.01875019073486328
259,F-CBS Anneal (T=2.0→0),2.0,True,True,11,104.0,0.02002120018005371
259,F-CBS Anneal (T=5.0→0),5.0,True,True,11,104.0,0.018791913986206055
259,F-CBS Anneal (T=10.0→0),10.0,True,True,11,104.0,0.018212080001831055
259,F-CBS Anneal (T=12.0→0),12.0,True,True,11,104.0,0.017995595932006836
260,CBS,,False,True,6,73.0,0.0043108463287353516
260,F-CBS (T=1.0),1.0,False,True,5,73.0,0.0032830238342285156
260,F-CBS (T=2.0),2.0,False,True,5,73.0,0.003147602081298828
260,F-CBS (T=5.0),5.0,False,True,5,73.0,0.003686189651489258
260,F-CBS (T=10.0),10.0,False,True,5,74.0,0.003404378890991211
260,F-CBS (T=12.0),12.0,False,True,5,74.0,0.003961801528930664
260,F-CBS Anneal (T=1.0→0),1.0,True,True,5,73.0,0.0032274723052978516
260,F-CBS Anneal (T=2.0→0),2.0,True,True,5,73.0,0.0033416748046875
260,F-CBS Anneal (T=5.0→0),5.0,True,True,5,73.0,0.003396749496459961
260,F-CBS Anneal (T=10.0→0),10.0,True,True,5,74.0,0.0038299560546875
260,F-CBS Anneal (T=12.0→0),12.0,True,True,5,74.0,0.003994464874267578
261,CBS,,False,False,1024,inf,0.8595325946807861
261,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9844863414764404
261,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9332032203674316
261,F-CBS (T=5.0),5.0,False,False,1024,inf,0.9942855834960938
261,F-CBS (T=10.0),10.0,False,False,1024,inf,1.0438990592956543
261,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9792265892028809
261,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9672276973724365
261,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9415006637573242
261,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.9415566921234131
261,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9301548004150391
261,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.9471883773803711
262,CBS,,False,False,1024,inf,0.660982608795166
262,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9402344226837158
262,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9688460826873779
262,F-CBS (T=5.0),5.0,False,False,1024,inf,1.0426044464111328
262,F-CBS (T=10.0),10.0,False,False,1024,inf,0.9357988834381104
262,F-CBS (T=12.0),12.0,False,False,1024,inf,0.986027717590332
262,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9625396728515625
262,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9513466358184814
262,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.9478943347930908
262,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9479176998138428
262,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.9769971370697021
263,CBS,,False,False,1024,inf,0.5440056324005127
263,F-CBS (T=1.0),1.0,False,False,1024,inf,0.562183141708374
263,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6302711963653564
263,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5645718574523926
263,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5903759002685547
263,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5659871101379395
263,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5838468074798584
263,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5633692741394043
263,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6209816932678223
263,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5898399353027344
263,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5904288291931152
264,CBS,,False,False,1024,inf,0.46070051193237305
264,F-CBS (T=1.0),1.0,False,False,1024,inf,0.4379262924194336
264,F-CBS (T=2.0),2.0,False,False,1024,inf,0.4731745719909668
264,F-CBS (T=5.0),5.0,False,False,1024,inf,0.44526147842407227
264,F-CBS (T=10.0),10.0,False,False,1024,inf,0.45342326164245605
264,F-CBS (T=12.0),12.0,False,False,1024,inf,0.46686768531799316
264,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.42903971672058105
264,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.43604040145874023
264,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.4294123649597168
264,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5001058578491211
264,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.46141839027404785
265,CBS,,False,False,1024,inf,0.7973744869232178
265,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8163518905639648
265,F-CBS (T=2.0),2.0,False,False,1024,inf,0.8164873123168945
265,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7635486125946045
265,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7554702758789062
265,F-CBS (T=12.0),12.0,False,False,1024,inf,0.796043872833252
265,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7585563659667969
265,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7427272796630859
265,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7806637287139893
265,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.755906343460083
265,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.7469911575317383
266,CBS,,False,False,0,inf,0.020281076431274414
266,F-CBS (T=1.0),1.0,False,False,0,inf,0.01922893524169922
266,F-CBS (T=2.0),2.0,False,False,0,inf,0.019019126892089844
266,F-CBS (T=5.0),5.0,False,False,0,inf,0.019306421279907227
266,F-CBS (T=10.0),10.0,False,False,0,inf,0.019806861877441406
266,F-CBS (T=12.0),12.0,False,False,0,inf,0.019170522689819336
266,F-CBS Anneal (T=1.0→0),1.0,True,False,0,inf,0.019143104553222656
266,F-CBS Anneal (T=2.0→0),2.0,True,False,0,inf,0.018852710723876953
266,F-CBS Anneal (T=5.0→0),5.0,True,False,0,inf,0.01955890655517578
266,F-CBS Anneal (T=10.0→0),10.0,True,False,0,inf,0.01934075355529785
266,F-CBS Anneal (T=12.0→0),12.0,True,False,0,inf,0.019212007522583008
267,CBS,,False,True,5,74.0,0.003190279006958008
267,F-CBS (T=1.0),1.0,False,True,3,74.0,0.0021915435791015625
267,F-CBS (T=2.0),2.0,False,True,3,74.0,0.0022187232971191406
267,F-CBS (T=5.0),5.0,False,True,3,74.0,0.0021703243255615234
267,F-CBS (T=10.0),10.0,False,True,3,74.0,0.0021452903747558594
267,F-CBS (T=12.0),12.0,False,True,3,74.0,0.002149343490600586
267,F-CBS Anneal (T=1.0→0),1.0,True,True,3,74.0,0.002444028854370117
267,F-CBS Anneal (T=2.0→0),2.0,True,True,3,74.0,0.0021708011627197266
267,F-CBS Anneal (T=5.0→0),5.0,True,True,3,74.0,0.002155780792236328
267,F-CBS Anneal (T=10.0→0),10.0,True,True,3,74.0,0.0021746158599853516
267,F-CBS Anneal (T=12.0→0),12.0,True,True,3,74.0,0.0021827220916748047
268,CBS,,False,False,1024,inf,0.3668558597564697
268,F-CBS (T=1.0),1.0,False,False,1024,inf,0.4257030487060547
268,F-CBS (T=2.0),2.0,False,False,1024,inf,0.41503286361694336
268,F-CBS (T=5.0),5.0,False,False,1024,inf,0.43335437774658203
268,F-CBS (T=10.0),10.0,False,False,1024,inf,0.43714189529418945
268,F-CBS (T=12.0),12.0,False,False,1024,inf,0.4369354248046875
268,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.4221374988555908
268,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.45174217224121094
268,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.4300546646118164
268,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.4137742519378662
268,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.45017337799072266
269,CBS,,False,False,1024,inf,0.656233549118042
269,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6193690299987793
269,F-CBS (T=2.0),2.0,False,False,1024,inf,0.5519957542419434
269,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5342226028442383
269,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5632293224334717
269,F-CBS (T=12.0),12.0,False,False,1024,inf,0.607316255569458
269,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.4696953296661377
269,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.4002840518951416
269,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.42363548278808594
269,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.40199971199035645
269,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.4108705520629883
270,CBS,,False,False,1024,inf,0.9656116962432861
270,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9742426872253418
270,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9732985496520996
